GPU Utilization Monitor - Press Ctrl+C to stop
============================================================
Time     GPU%   Mem Used   Mem Total  Temp   Power   
  4789.1    1.0        892       8192   45.0     68.2
  4790.8    0.0        892       8192   45.0     68.2
  4792.6    1.0        892       8192   45.0     68.4
  4794.2    1.0        892       8192   45.0     68.2
  4796.0    1.0        892       8192   45.0     68.1
  4797.7    1.0        892       8192   45.0     68.2
  4799.4    0.0        892       8192   45.0     68.2
  4801.1    1.0        892       8192   45.0     68.2
  4802.8    1.0        892       8192   45.0     68.2
  4804.5    0.0        892       8192   45.0     68.1
  4806.3    1.0        892       8192   44.0     68.1
  4808.0    1.0        892       8192   44.0     68.1
  4809.7    1.0        892       8192   44.0     68.2
  4811.4    0.0        892       8192   45.0     68.0
  4813.2    1.0        892       8192   44.0     68.2
  4814.9    1.0        892       8192   44.0     68.0
  4816.6    0.0        892       8192   44.0     68.1
  4818.3    0.0        892       8192   44.0     67.9
  4820.1    1.0        892       8192   44.0     68.0
  4821.8    1.0        892       8192   44.0     68.2
  4823.5    1.0        892       8192   44.0     68.0
  4825.4    2.0        892       8192   44.0     68.2
  4827.3    3.0        898       8192   44.0     68.0
  4829.2    3.0        898       8192   44.0     67.9
  4831.0    3.0        898       8192   44.0     68.2
  4832.9    3.0        898       8192   44.0     68.3
  4834.7    4.0        898       8192   44.0     68.2
  4836.5    3.0        898       8192   44.0     68.2
  4838.4    3.0        898       8192   44.0     68.2
  4840.2    3.0        898       8192   44.0     67.9
  4842.1    4.0        898       8192   44.0     67.9
  4843.8    3.0        898       8192   44.0     67.9
  4845.6    3.0        898       8192   44.0     67.8
  4847.4    3.0        898       8192   44.0     67.7
  4849.2    3.0        898       8192   44.0     67.7
  4851.1    3.0        898       8192   44.0     67.7
  4852.9    3.0        898       8192   44.0     67.7
  4854.7    3.0        898       8192   44.0     67.9
  4856.5    4.0        898       8192   44.0     67.9
  4858.3    3.0        898       8192   44.0     67.7
  4860.2    3.0        898       8192   44.0     67.6
  4862.1    3.0        898       8192   44.0     67.6
  4863.9    3.0        898       8192   44.0     67.6
  4865.8    3.0        898       8192   44.0     67.6
  4867.6    3.0        898       8192   44.0     67.3
  4869.5    3.0        898       8192   44.0     67.2
  4871.3    3.0        898       8192   44.0     67.2
  4873.1    3.0        898       8192   44.0     67.1
  4874.8    3.0        898       8192   44.0     66.9
  4876.6    2.0        898       8192   44.0     67.0
  4878.5    3.0        898       8192   44.0     67.2
  4880.3    3.0        898       8192   44.0     67.1
  4882.1    3.0        898       8192   44.0     67.1
  4883.9    2.0        898       8192   45.0     66.9
  4885.7    3.0        898       8192   45.0     67.2
  4887.5    3.0        898       8192   45.0     67.3
  4889.3    3.0        898       8192   45.0     67.5
  4891.1    4.0        898       8192   45.0     67.6
  4892.9    2.0        898       8192   45.0     67.6
  4894.8    3.0        898       8192   45.0     67.6
  4896.5    3.0        898       8192   45.0     67.6
  4898.4    3.0        899       8192   45.0     67.6
  4900.2    3.0        899       8192   45.0     67.7
  4902.0    3.0        899       8192   45.0     67.7
  4903.9    3.0        899       8192   45.0     67.9
  4905.6    3.0        899       8192   45.0     67.8
  4907.5    4.0        899       8192   45.0     68.1
  4909.4    3.0        899       8192   45.0     68.1
  4911.2    3.0        899       8192   45.0     68.0
  4913.0    3.0        899       8192   45.0     67.8
  4914.8    4.0        899       8192   45.0     68.1
  4916.6    3.0        899       8192   45.0     68.0
  4918.5    3.0        899       8192   45.0     68.0
  4920.4    3.0        899       8192   45.0     68.0
  4922.2    4.0        899       8192   45.0     68.0
  4924.1    3.0        899       8192   44.0     68.0
  4926.0    3.0        899       8192   44.0     68.0
  4927.8    3.0        899       8192   44.0     68.0
  4929.6    4.0        899       8192   44.0     68.4
  4931.5    3.0        899       8192   44.0     68.2
  4933.3    3.0        899       8192   44.0     68.0
  4935.1    3.0        899       8192   44.0     67.8
  4936.9    3.0        899       8192   44.0     67.9
  4938.7    3.0        899       8192   44.0     67.8
  4940.5    3.0        899       8192   44.0     67.8
  4942.3    3.0        899       8192   44.0     67.7
  4944.1    3.0        899       8192   44.0     67.6
  4946.0    3.0        899       8192   44.0     67.5
  4947.9    3.0        899       8192   44.0     67.3
  4949.7    3.0        899       8192   44.0     67.3
  4951.6    4.0        899       8192   44.0     67.4
  4953.4    3.0        899       8192   44.0     67.3
  4955.3    3.0        899       8192   44.0     67.1
  4957.1    3.0        899       8192   44.0     67.0
  4959.0    3.0        899       8192   44.0     67.0
  4960.8    2.0        899       8192   44.0     67.0
  4962.5    3.0        899       8192   44.0     67.2
  4964.3    2.0        899       8192   44.0     67.3
  4966.2    4.0        899       8192   44.0     67.3
  4968.1    3.0        899       8192   44.0     67.4
  4969.9    3.0        899       8192   45.0     67.1
  4971.6    3.0        899       8192   45.0     67.0
  4973.4    3.0        899       8192   45.0     67.3
  4975.3    3.0        899       8192   45.0     67.3
  4977.2    1.0        899       8192   45.0     67.3
  4979.1    3.0        899       8192   45.0     67.6
  4980.9    3.0        899       8192   45.0     67.6
  4982.7    3.0        899       8192   45.0     67.8
  4984.5    3.0        899       8192   45.0     67.8
  4986.4    3.0        899       8192   45.0     68.0
  4988.2    3.0        899       8192   45.0     68.0
  4990.0    3.0        899       8192   45.0     68.0
  4991.9    3.0        899       8192   45.0     68.1
  4993.8    4.0        899       8192   45.0     68.2
  4995.6    4.0        899       8192   45.0     68.3
  4997.5    3.0        899       8192   45.0     68.2
  4999.4    2.0        899       8192   45.0     68.2
  5001.3    3.0        899       8192   45.0     68.2
  5003.1    4.0        899       8192   45.0     68.3
  5005.0    3.0        899       8192   45.0     68.2
  5006.9    4.0        899       8192   44.0     68.1
  5008.7    3.0        899       8192   44.0     68.1
  5010.5    3.0        899       8192   44.0     67.9
  5012.4    3.0        899       8192   44.0     67.9
  5014.2    3.0        899       8192   44.0     67.8
  5016.0    1.0        899       8192   44.0     67.6
  5017.9    3.0        899       8192   44.0     67.8
  5019.8    3.0        899       8192   44.0     67.6
  5021.6    4.0        899       8192   44.0     67.6
  5023.5    3.0        899       8192   44.0     67.5
  5025.3    3.0        899       8192   44.0     67.7
  5027.1    2.0        899       8192   44.0     67.6
  5028.9    4.0        899       8192   44.0     67.4
  5030.7    3.0        899       8192   44.0     67.2
  5032.5    2.0        899       8192   44.0     67.2
  5034.3    3.0        899       8192   44.0     67.0
  5036.2    2.0        899       8192   44.0     66.9
  5038.0    2.0        899       8192   44.0     66.7
  5039.9    3.0        899       8192   44.0     66.8
  5041.7    3.0        899       8192   44.0     67.2
  5043.5    1.0        891       8192   44.0     67.0
  5045.2    0.0        891       8192   44.0     67.0
  5047.0    1.0        891       8192   44.0     67.1
  5048.8    1.0        891       8192   44.0     67.0
  5050.5    1.0        891       8192   44.0     67.1
  5052.3    1.0        891       8192   45.0     66.9
  5054.0    1.0        891       8192   45.0     67.1
  5055.8    0.0        891       8192   45.0     67.2
  5057.5    0.0        891       8192   45.0     67.3
  5059.3    1.0        891       8192   45.0     67.3
  5061.1    0.0        891       8192   45.0     67.3
  5062.8    0.0        891       8192   45.0     67.3
  5064.6    0.0        891       8192   45.0     67.4
  5066.4    0.0        891       8192   45.0     67.5
  5068.2    1.0        891       8192   45.0     67.7
  5069.9    1.0        891       8192   45.0     67.7
  5071.5    1.0        891       8192   46.0     67.9
  5073.3    0.0        891       8192   45.0     68.0
  5075.0    1.0        891       8192   46.0     68.2
  5076.8    0.0        891       8192   45.0     68.3
  5078.5    1.0        891       8192   45.0     68.3
  5080.2    1.0        891       8192   45.0     68.4
  5081.9    1.0        891       8192   45.0     68.3
  5083.6    1.0        891       8192   45.0     68.2
  5085.4    1.0        891       8192   45.0     68.3
  5087.1    0.0        891       8192   45.0     68.2
  5088.9    0.0        891       8192   45.0     68.2
  5091.1    0.0        891       8192   45.0     68.4
  5092.9    1.0        891       8192   45.0     68.2
  5094.6    0.0        891       8192   45.0     68.0
  5096.4    0.0        891       8192   45.0     68.1
  5098.9    2.0        891       8192   44.0     67.7
  5101.1    1.0        891       8192   44.0     67.1
  5103.1    0.0        891       8192   44.0     67.0
  5105.4    0.0        891       8192   44.0     66.9
  5107.7    0.0        891       8192   44.0     66.8
  5109.8    0.0        891       8192   44.0     66.8
  5112.0    1.0        891       8192   44.0     67.1
  5114.1    0.0        891       8192   44.0     66.5
  5116.2    1.0        891       8192   44.0     66.7
  5118.2    0.0        891       8192   44.0     66.5
  5120.1    0.0        891       8192   44.0     66.6
  5121.9    0.0        891       8192   44.0     66.3
  5123.6    0.0        891       8192   44.0     66.5
  5125.5    4.0        891       8192   44.0     67.0
  5127.3    3.0        891       8192   44.0     67.4
  5129.2    1.0        891       8192   44.0     66.9
  5131.1    1.0        891       8192   44.0     66.0
  5132.9    0.0        891       8192   44.0     67.1
  5134.7    2.0        891       8192   44.0     67.4
  5136.5    1.0        891       8192   44.0     66.5
  5138.3    2.0        891       8192   44.0     66.1
  5140.2    0.0        891       8192   44.0     67.2
  5142.0    0.0        891       8192   44.0     67.0
  5143.8    0.0        891       8192   44.0     67.1
  5145.5    0.0        891       8192   44.0     67.2
  5147.2    0.0        891       8192   44.0     67.1
  5148.9    0.0        891       8192   45.0     67.1
  5150.8    0.0        891       8192   45.0     67.3
  5152.5    1.0        891       8192   45.0     67.3
  5154.3    0.0        891       8192   45.0     67.4
  5156.1    1.0        891       8192   45.0     67.5
  5157.8    0.0        891       8192   45.0     67.5
  5159.5    0.0        891       8192   45.0     67.4
  5161.2    1.0        891       8192   45.0     67.5
  5162.9    1.0        891       8192   45.0     67.6
  5164.6    1.0        891       8192   45.0     67.6
  5166.3    0.0        891       8192   45.0     67.6
  5168.1    0.0        891       8192   45.0     67.9
  5169.8    0.0        891       8192   45.0     67.8
  5171.5    0.0        891       8192   45.0     67.9
  5173.2    0.0        891       8192   45.0     68.3
  5174.9    0.0        891       8192   45.0     68.3
  5176.5    0.0        891       8192   45.0     68.3
  5178.3    1.0        891       8192   45.0     68.2
  5180.0    0.0        891       8192   45.0     68.2
  5181.7    1.0        891       8192   45.0     68.1
  5183.5    0.0        891       8192   45.0     68.1
  5185.2    0.0        891       8192   45.0     68.1
  5187.0    0.0        891       8192   45.0     68.0
  5188.7    0.0        891       8192   45.0     67.9
  5190.4    1.0        891       8192   45.0     68.0
  5192.2    1.0        891       8192   45.0     67.9
  5193.9    0.0        891       8192   45.0     67.9
  5195.6    0.0        891       8192   45.0     67.8
  5197.3    0.0        891       8192   45.0     67.7
  5199.0    0.0        891       8192   45.0     67.8
  5200.8    0.0        891       8192   45.0     68.1
